Food code,Start date,End date,Moisture change,Fat change,Type of fat
26100130,1/1/2011,12/31/2012,-22,0,0
26100131,1/1/2011,12/31/2012,-22,0,0
26100132,1/1/2011,12/31/2012,-22,0,0
26100133,1/1/2011,12/31/2012,-22,0,0
26100134,1/1/2011,12/31/2012,-22,0,0
26100140,1/1/2011,12/31/2012,-15,8,82101000
26100141,1/1/2011,12/31/2012,-15,8,1001
26100142,1/1/2011,12/31/2012,-15,8,81102000
26100143,1/1/2011,12/31/2012,-22,0,0
26100144,1/1/2011,12/31/2012,-22,0,0
26100160,1/1/2011,12/31/2012,-21,0,0
26100170,1/1/2011,12/31/2012,0,0,0
26100180,1/1/2011,12/31/2012,0,0,0
26100190,1/1/2011,12/31/2012,0,0,0
26100200,1/1/2011,12/31/2012,0,0,0
26100260,1/1/2011,12/31/2012,0,0,0
26100270,1/1/2011,12/31/2012,0,0,0
26101110,1/1/2011,12/31/2012,0,0,0
26101180,1/1/2011,12/31/2012,0,0,0
26103110,1/1/2011,12/31/2012,-22,0,0
26103120,1/1/2011,12/31/2012,-22,0,0
26103121,1/1/2011,12/31/2012,-22,0,0
26103130,1/1/2011,12/31/2012,-22,0,0
26103131,1/1/2011,12/31/2012,-22,0,0
26103140,1/1/2011,12/31/2012,-15,8,82101000
26103160,1/1/2011,12/31/2012,-21,0,0
26105110,1/1/2011,12/31/2012,-15,8,82101000
26105120,1/1/2011,12/31/2012,-22,0,0
26105121,1/1/2011,12/31/2012,-22,0,0
26105130,1/1/2011,12/31/2012,-22,0,0
26105131,1/1/2011,12/31/2012,-22,0,0
26105140,1/1/2011,12/31/2012,-15,8,82101000
26105160,1/1/2011,12/31/2012,-21,0,0
26105190,1/1/2011,12/31/2012,-36.6,0,0
26107110,1/1/2011,12/31/2012,-15,8,82101000
26107120,1/1/2011,12/31/2012,-22,0,0
26107121,1/1/2011,12/31/2012,-22,0,0
26107122,1/1/2011,12/31/2012,-22,0,0
26107123,1/1/2011,12/31/2012,-22,0,0
26107124,1/1/2011,12/31/2012,-22,0,0
26107130,1/1/2011,12/31/2012,-22,0,0
26107131,1/1/2011,12/31/2012,-22,0,0
26107132,1/1/2011,12/31/2012,-22,0,0
26107133,1/1/2011,12/31/2012,-22,0,0
26107134,1/1/2011,12/31/2012,-22,0,0
26107140,1/1/2011,12/31/2012,-15,8,82101000
26107141,1/1/2011,12/31/2012,-15,8,1001
26107142,1/1/2011,12/31/2012,-15,8,81102000
26107143,1/1/2011,12/31/2012,-22,0,0
26107144,1/1/2011,12/31/2012,-22,0,0
26107160,1/1/2011,12/31/2012,-21,0,0
26109110,1/1/2011,12/31/2012,-22,0,0
26109120,1/1/2011,12/31/2012,-22,0,0
26109121,1/1/2011,12/31/2012,-22,0,0
26109122,1/1/2011,12/31/2012,-22,0,0
26109123,1/1/2011,12/31/2012,-22,0,0
26109124,1/1/2011,12/31/2012,-22,0,0
26109130,1/1/2011,12/31/2012,-22,0,0
26109131,1/1/2011,12/31/2012,-22,0,0
26109132,1/1/2011,12/31/2012,-22,0,0
26109133,1/1/2011,12/31/2012,-22,0,0
26109134,1/1/2011,12/31/2012,-22,0,0
26109140,1/1/2011,12/31/2012,-15,8,82101000
26109141,1/1/2011,12/31/2012,-15,8,1001
26109142,1/1/2011,12/31/2012,-15,8,81102000
26109143,1/1/2011,12/31/2012,-22,0,0
26109144,1/1/2011,12/31/2012,-22,0,0
26109160,1/1/2011,12/31/2012,-21,0,0
26109170,1/1/2011,12/31/2012,0,0,0
26109180,1/1/2011,12/31/2012,0,0,0
26109190,1/1/2011,12/31/2012,-36.6,0,0
26111110,1/1/2011,12/31/2012,-22,0,0
26111120,1/1/2011,12/31/2012,-22,0,0
26111121,1/1/2011,12/31/2012,-22,0,0
26111130,1/1/2011,12/31/2012,-22,0,0
26111131,1/1/2011,12/31/2012,-22,0,0
26111140,1/1/2011,12/31/2012,-15,8,82101000
26111160,1/1/2011,12/31/2012,-21,0,0
26113110,1/1/2011,12/31/2012,-16,8,82101000
26113160,1/1/2011,12/31/2012,-21,0,0
26113190,1/1/2011,12/31/2012,-36.3,0,0
26115000,1/1/2011,12/31/2012,0,0,0
26115110,1/1/2011,12/31/2012,-15,8,82101000
26115120,1/1/2011,12/31/2012,-22,0,0
26115121,1/1/2011,12/31/2012,-22,0,0
26115122,1/1/2011,12/31/2012,-22,0,0
26115123,1/1/2011,12/31/2012,-22,0,0
26115124,1/1/2011,12/31/2012,-22,0,0
26115130,1/1/2011,12/31/2012,-22,0,0
26115131,1/1/2011,12/31/2012,-22,0,0
26115132,1/1/2011,12/31/2012,-22,0,0
26115133,1/1/2011,12/31/2012,-22,0,0
26115134,1/1/2011,12/31/2012,-22,0,0
26115140,1/1/2011,12/31/2012,-15,8,82101000
26115141,1/1/2011,12/31/2012,-15,8,1001
26115142,1/1/2011,12/31/2012,-15,8,81102000
26115143,1/1/2011,12/31/2012,-22,0,0
26115144,1/1/2011,12/31/2012,-22,0,0
26115160,1/1/2011,12/31/2012,-21,0,0
26115190,1/1/2011,12/31/2012,-58.6,0,0
26117110,1/1/2011,12/31/2012,-22,0,0
26117120,1/1/2011,12/31/2012,-22,0,0
26117121,1/1/2011,12/31/2012,-22,0,0
26117130,1/1/2011,12/31/2012,-22,0,0
26117131,1/1/2011,12/31/2012,-22,0,0
26117140,1/1/2011,12/31/2012,-15,8,82101000
26117160,1/1/2011,12/31/2012,-21,0,0
26117190,1/1/2011,12/31/2012,0,0,0
26118000,1/1/2011,12/31/2012,0,0,0
26118010,1/1/2011,12/31/2012,-22,0,0
26118020,1/1/2011,12/31/2012,-22,0,0
26118021,1/1/2011,12/31/2012,-22,0,0
26118022,1/1/2011,12/31/2012,-22,0,0
26118023,1/1/2011,12/31/2012,-22,0,0
26118024,1/1/2011,12/31/2012,-22,0,0
26118030,1/1/2011,12/31/2012,-22,0,0
26118031,1/1/2011,12/31/2012,-22,0,0
26118032,1/1/2011,12/31/2012,-22,0,0
26118033,1/1/2011,12/31/2012,-22,0,0
26118034,1/1/2011,12/31/2012,-22,0,0
26118040,1/1/2011,12/31/2012,-15,8,82101000
26118041,1/1/2011,12/31/2012,-15,8,1001
26118042,1/1/2011,12/31/2012,-15,8,81102000
26118043,1/1/2011,12/31/2012,-22,0,0
26118044,1/1/2011,12/31/2012,-22,0,0
26118050,1/1/2011,12/31/2012,-21,0,0
26118060,1/1/2011,12/31/2012,-58.6,0,0
26119100,1/1/2011,12/31/2012,0,0,0
26119110,1/1/2011,12/31/2012,-22,0,0
26119120,1/1/2011,12/31/2012,-22,0,0
26119121,1/1/2011,12/31/2012,-22,0,0
26119130,1/1/2011,12/31/2012,-22,0,0
26119131,1/1/2011,12/31/2012,-22,0,0
26119140,1/1/2011,12/31/2012,-15,8,82101000
26119160,1/1/2011,12/31/2012,0,0,0
26119170,1/1/2011,12/31/2012,-68,0,0
26119180,1/1/2011,12/31/2012,0,0,0
26119190,1/1/2011,12/31/2012,0,0,0
26121100,1/1/2011,12/31/2012,0,0,0
26121110,1/1/2011,12/31/2012,-22,0,0
26121120,1/1/2011,12/31/2012,-22,0,0
26121121,1/1/2011,12/31/2012,-22,0,0
26121131,1/1/2011,12/31/2012,-22,0,0
26121132,1/1/2011,12/31/2012,-22,0,0
26121140,1/1/2011,12/31/2012,-15,8,82101000
26121160,1/1/2011,12/31/2012,-8.5,0,0
26121180,1/1/2011,12/31/2012,0,0,0
26121190,1/1/2011,12/31/2012,0,0,0
26123100,1/1/2011,12/31/2012,0,0,0
26123110,1/1/2011,12/31/2012,-15,8,82101000
26123120,1/1/2011,12/31/2012,-22,0,0
26123121,1/1/2011,12/31/2012,-22,0,0
26123130,1/1/2011,12/31/2012,-22,0,0
26123131,1/1/2011,12/31/2012,-22,0,0
26123140,1/1/2011,12/31/2012,-15,8,82101000
26123160,1/1/2011,12/31/2012,-21,0,0
26125100,1/1/2011,12/31/2012,0,0,0
26125110,1/1/2011,12/31/2012,-22,0,0
26125120,1/1/2011,12/31/2012,-22,0,0
26125121,1/1/2011,12/31/2012,-22,0,0
26125130,1/1/2011,12/31/2012,-22,0,0
26125131,1/1/2011,12/31/2012,-22,0,0
26125140,1/1/2011,12/31/2012,-15,8,82101000
26125160,1/1/2011,12/31/2012,-21,0,0
26127110,1/1/2011,12/31/2012,-15,8,82101000
26127120,1/1/2011,12/31/2012,-22,0,0
26127121,1/1/2011,12/31/2012,-22,0,0
26127122,1/1/2011,12/31/2012,-22,0,0
26127123,1/1/2011,12/31/2012,-22,0,0
26127124,1/1/2011,12/31/2012,-22,0,0
26127130,1/1/2011,12/31/2012,-22,0,0
26127131,1/1/2011,12/31/2012,-22,0,0
26127132,1/1/2011,12/31/2012,-22,0,0
26127133,1/1/2011,12/31/2012,-22,0,0
26127134,1/1/2011,12/31/2012,-22,0,0
26127140,1/1/2011,12/31/2012,-15,8,82101000
26127141,1/1/2011,12/31/2012,-15,8,1001
26127142,1/1/2011,12/31/2012,-15,8,81102000
26127143,1/1/2011,12/31/2012,-22,0,0
26127144,1/1/2011,12/31/2012,-22,0,0
26127160,1/1/2011,12/31/2012,-21,0,0
26129110,1/1/2011,12/31/2012,-15,8,82101000
26129120,1/1/2011,12/31/2012,-22,0,0
26129121,1/1/2011,12/31/2012,-22,0,0
26129130,1/1/2011,12/31/2012,-22,0,0
26129131,1/1/2011,12/31/2012,-22,0,0
26129140,1/1/2011,12/31/2012,-15,8,82101000
26129160,1/1/2011,12/31/2012,-21,0,0
26131100,1/1/2011,12/31/2012,0,0,0
26131110,1/1/2011,12/31/2012,-22,0,0
26131120,1/1/2011,12/31/2012,-22,0,0
26131121,1/1/2011,12/31/2012,-22,0,0
26131130,1/1/2011,12/31/2012,-22,0,0
26131131,1/1/2011,12/31/2012,-22,0,0
26131140,1/1/2011,12/31/2012,-15,8,82101000
26131160,1/1/2011,12/31/2012,-21,0,0
26131190,1/1/2011,12/31/2012,-15,0,0
26133100,1/1/2011,12/31/2012,0,0,0
26133110,1/1/2011,12/31/2012,-22,0,0
26133120,1/1/2011,12/31/2012,-22,0,0
26133121,1/1/2011,12/31/2012,-22,0,0
26133130,1/1/2011,12/31/2012,-22,0,0
26133131,1/1/2011,12/31/2012,-22,0,0
26133140,1/1/2011,12/31/2012,-15,8,82101000
26133160,1/1/2011,12/31/2012,-21,0,0
26135110,1/1/2011,12/31/2012,-22,0,0
26135120,1/1/2011,12/31/2012,-22,0,0
26135121,1/1/2011,12/31/2012,-22,0,0
26135130,1/1/2011,12/31/2012,-22,0,0
26135131,1/1/2011,12/31/2012,-22,0,0
26135140,1/1/2011,12/31/2012,-15,8,82101000
26135160,1/1/2011,12/31/2012,-21,0,0
26137100,1/1/2011,12/31/2012,0,0,0
26137110,1/1/2011,12/31/2012,-22,0,0
26137120,1/1/2011,12/31/2012,-22,0,0
26137121,1/1/2011,12/31/2012,-22,0,0
26137122,1/1/2011,12/31/2012,-22,0,0
26137123,1/1/2011,12/31/2012,-22,0,0
26137124,1/1/2011,12/31/2012,-22,0,0
26137130,1/1/2011,12/31/2012,-22,0,0
26137131,1/1/2011,12/31/2012,-22,0,0
26137132,1/1/2011,12/31/2012,-22,0,0
26137133,1/1/2011,12/31/2012,-22,0,0
26137134,1/1/2011,12/31/2012,-22,0,0
26137140,1/1/2011,12/31/2012,-15,8,82101000
26137141,1/1/2011,12/31/2012,-15,8,1001
26137142,1/1/2011,12/31/2012,-15,8,81102000
26137143,1/1/2011,12/31/2012,-22,0,0
26137144,1/1/2011,12/31/2012,-22,0,0
26137160,1/1/2011,12/31/2012,-21,0,0
26137170,1/1/2011,12/31/2012,-68,0,0
26137180,1/1/2011,12/31/2012,0,0,0
26137190,1/1/2011,12/31/2012,0,0,0
26139110,1/1/2011,12/31/2012,0,0,0
26139170,1/1/2011,12/31/2012,-50,0,0
26139180,1/1/2011,12/31/2012,0,0,0
26139190,1/1/2011,12/31/2012,0,0,0
26141110,1/1/2011,12/31/2012,-22,0,0
26141120,1/1/2011,12/31/2012,-22,0,0
26141121,1/1/2011,12/31/2012,-22,0,0
26141130,1/1/2011,12/31/2012,-22,0,0
26141131,1/1/2011,12/31/2012,-22,0,0
26141140,1/1/2011,12/31/2012,-15,8,82101000
26141160,1/1/2011,12/31/2012,-21,0,0
26141180,1/1/2011,12/31/2012,-8.5,0,0
26143110,1/1/2011,12/31/2012,-22,0,0
26143120,1/1/2011,12/31/2012,-22,0,0
26143121,1/1/2011,12/31/2012,-22,0,0
26143130,1/1/2011,12/31/2012,-22,0,0
26143131,1/1/2011,12/31/2012,-22,0,0
26143140,1/1/2011,12/31/2012,-15,8,82101000
26143160,1/1/2011,12/31/2012,-21,0,0
26147110,1/1/2011,12/31/2012,-22,0,0
26147120,1/1/2011,12/31/2012,-22,0,0
26147130,1/1/2011,12/31/2012,-21,0,0
26147140,1/1/2011,12/31/2012,-15,8,82101000
26147190,1/1/2011,12/31/2012,0,0,0
26149110,1/1/2011,12/31/2012,-22,0,0
26149120,1/1/2011,12/31/2012,-22,0,0
26149121,1/1/2011,12/31/2012,-22,0,0
26149130,1/1/2011,12/31/2012,-22,0,0
26149131,1/1/2011,12/31/2012,-22,0,0
26149140,1/1/2011,12/31/2012,-15,8,82101000
26149160,1/1/2011,12/31/2012,-21,0,0
26151110,1/1/2011,12/31/2012,-22,0,0
26151120,1/1/2011,12/31/2012,-22,0,0
26151121,1/1/2011,12/31/2012,-22,0,0
26151122,1/1/2011,12/31/2012,-22,0,0
26151123,1/1/2011,12/31/2012,-22,0,0
26151124,1/1/2011,12/31/2012,-22,0,0
26151130,1/1/2011,12/31/2012,-22,0,0
26151131,1/1/2011,12/31/2012,-22,0,0
26151132,1/1/2011,12/31/2012,-22,0,0
26151133,1/1/2011,12/31/2012,-22,0,0
26151134,1/1/2011,12/31/2012,-22,0,0
26151140,1/1/2011,12/31/2012,-15,8,82101000
26151141,1/1/2011,12/31/2012,-15,8,1001
26151142,1/1/2011,12/31/2012,-15,8,81102000
26151143,1/1/2011,12/31/2012,-22,0,0
26151144,1/1/2011,12/31/2012,-22,0,0
26151160,1/1/2011,12/31/2012,-21,0,0
26151190,1/1/2011,12/31/2012,-44.2,0,0
26153100,1/1/2011,12/31/2012,0,0,0
26153110,1/1/2011,12/31/2012,-22,0,0
26153120,1/1/2011,12/31/2012,-22,0,0
26153122,1/1/2011,12/31/2012,-22,0,0
26153130,1/1/2011,12/31/2012,-22,0,0
26153131,1/1/2011,12/31/2012,-22,0,0
26153140,1/1/2011,12/31/2012,-15,8,82101000
26153160,1/1/2011,12/31/2012,-21,0,0
26153170,1/1/2011,12/31/2012,-68,0,0
26153190,1/1/2011,12/31/2012,0,0,0
26155110,1/1/2011,12/31/2012,0,0,0
26155180,1/1/2011,12/31/2012,0,0,0
26155190,1/1/2011,12/31/2012,0,0,0
26157110,1/1/2011,12/31/2012,-15,8,82101000
26157120,1/1/2011,12/31/2012,-22,0,0
26157121,1/1/2011,12/31/2012,-22,0,0
26157122,1/1/2011,12/31/2012,-22,0,0
26157123,1/1/2011,12/31/2012,-22,0,0
26157124,1/1/2011,12/31/2012,-22,0,0
26157130,1/1/2011,12/31/2012,-22,0,0
26157131,1/1/2011,12/31/2012,-22,0,0
26157132,1/1/2011,12/31/2012,-22,0,0
26157133,1/1/2011,12/31/2012,-22,0,0
26157134,1/1/2011,12/31/2012,-22,0,0
26157140,1/1/2011,12/31/2012,-15,8,82101000
26157141,1/1/2011,12/31/2012,-15,8,1001
26157142,1/1/2011,12/31/2012,-15,8,81102000
26157143,1/1/2011,12/31/2012,-22,0,0
26157144,1/1/2011,12/31/2012,-22,0,0
26157160,1/1/2011,12/31/2012,-21,0,0
26158000,1/1/2011,12/31/2012,-22,0,0
26158010,1/1/2011,12/31/2012,-22,0,0
26158011,1/1/2011,12/31/2012,-22,0,0
26158012,1/1/2011,12/31/2012,-22,0,0
26158013,1/1/2011,12/31/2012,-22,0,0
26158014,1/1/2011,12/31/2012,-22,0,0
26158020,1/1/2011,12/31/2012,-22,0,0
26158021,1/1/2011,12/31/2012,-22,0,0
26158022,1/1/2011,12/31/2012,-22,0,0
26158023,1/1/2011,12/31/2012,-22,0,0
26158024,1/1/2011,12/31/2012,-22,0,0
26158030,1/1/2011,12/31/2012,-15,8,82101000
26158031,1/1/2011,12/31/2012,-15,8,1001
26158032,1/1/2011,12/31/2012,-15,8,81102000
26158033,1/1/2011,12/31/2012,-22,0,0
26158034,1/1/2011,12/31/2012,-22,0,0
26158050,1/1/2011,12/31/2012,-21,0,0
26203110,1/1/2011,12/31/2012,-18,8,82101000
26203160,1/1/2011,12/31/2012,-21,0,0
26205110,1/1/2011,12/31/2012,-18,8,82101000
26205160,1/1/2011,12/31/2012,0,0,0
26205170,1/1/2011,12/31/2012,-73.7,0,0
26205180,1/1/2011,12/31/2012,0,0,0
26205190,1/1/2011,12/31/2012,-50,0,0
26207110,1/1/2011,12/31/2012,-22,0,0
26209100,1/1/2011,12/31/2012,0,0,0
26211100,1/1/2011,12/31/2012,0,0,0
26213100,1/1/2011,12/31/2012,0,0,0
26213120,1/1/2011,12/31/2012,-20,0,0
26213121,1/1/2011,12/31/2012,-20,0,0
26213130,1/1/2011,12/31/2012,-20,0,0
26213131,1/1/2011,12/31/2012,-20,0,0
26213140,1/1/2011,12/31/2012,-18,8,82101000
26213160,1/1/2011,12/31/2012,-50,0,0
26213170,1/1/2011,12/31/2012,-73.7,0,0
26213180,1/1/2011,12/31/2012,-20,0,0
26213190,1/1/2011,12/31/2012,-13.5,0,0
26215120,1/1/2011,12/31/2012,-20,0,0
26301110,1/1/2011,12/31/2012,-20,0,0
26301140,1/1/2011,12/31/2012,-18,8,82101000
26301160,1/1/2011,12/31/2012,-50,0,0
26303100,1/1/2011,12/31/2012,0,0,0
26303110,1/1/2011,12/31/2012,-20,0,0
26303120,1/1/2011,12/31/2012,-20,0,0
26303121,1/1/2011,12/31/2012,-20,0,0
26303130,1/1/2011,12/31/2012,-20,0,0
26303131,1/1/2011,12/31/2012,-20,0,0
26303140,1/1/2011,12/31/2012,-18,8,82101000
26303160,1/1/2011,12/31/2012,-50,0,0
26303180,1/1/2011,12/31/2012,-20,0,0
26303190,1/1/2011,12/31/2012,-20,9.4,4615
26305110,1/1/2011,12/31/2012,0,0,0
26305120,1/1/2011,12/31/2012,-20,0,0
26305121,1/1/2011,12/31/2012,-20,0,0
26305130,1/1/2011,12/31/2012,-20,0,0
26305131,1/1/2011,12/31/2012,-20,0,0
26305160,1/1/2011,12/31/2012,0,0,0
26305180,1/1/2011,12/31/2012,0,0,0
26307140,1/1/2011,12/31/2012,-18,8,82101000
26309140,1/1/2011,12/31/2012,-18,8,82101000
26309160,1/1/2011,12/31/2012,0,0,0
26311110,1/1/2011,12/31/2012,0,0,0
26311120,1/1/2011,12/31/2012,-20,0,0
26311121,1/1/2011,12/31/2012,-20,0,0
26311140,1/1/2011,12/31/2012,-18,8,82101000
26311160,1/1/2011,12/31/2012,0,0,0
26311170,1/1/2011,12/31/2012,-20,0,0
26311171,1/1/2011,12/31/2012,-20,0,0
26311180,1/1/2011,12/31/2012,0,0,0
26313100,1/1/2011,12/31/2012,0,0,0
26313110,1/1/2011,12/31/2012,-50,0,0
26313160,1/1/2011,12/31/2012,-50,0,0
26315100,1/1/2011,12/31/2012,0,0,0
26315110,1/1/2011,12/31/2012,-18,8,82101000
26315120,1/1/2011,12/31/2012,-20,0,0
26315121,1/1/2011,12/31/2012,-20,0,0
26315130,1/1/2011,12/31/2012,-50,0,0
26315140,1/1/2011,12/31/2012,-18,8,82101000
26315160,1/1/2011,12/31/2012,-20,0,0
26315161,1/1/2011,12/31/2012,-20,0,0
26315180,1/1/2011,12/31/2012,-8,0,0
26315190,1/1/2011,12/31/2012,-38.4,0,0
26317110,1/1/2011,12/31/2012,-20,0,0
26317120,1/1/2011,12/31/2012,-20,0,0
26317121,1/1/2011,12/31/2012,-20,0,0
26317130,1/1/2011,12/31/2012,-50,0,0
26317140,1/1/2011,12/31/2012,-18,8,82101000
26317160,1/1/2011,12/31/2012,-20,0,0
26317161,1/1/2011,12/31/2012,-20,0,0
26319110,1/1/2011,12/31/2012,-18,8,82101000
26319120,1/1/2011,12/31/2012,-20,0,0
26319121,1/1/2011,12/31/2012,-20,0,0
26319122,1/1/2011,12/31/2012,-20,0,0
26319123,1/1/2011,12/31/2012,-20,0,0
26319124,1/1/2011,12/31/2012,-20,0,0
26319130,1/1/2011,12/31/2012,-22,0,0
26319140,1/1/2011,12/31/2012,-18,8,82101000
26319141,1/1/2011,12/31/2012,-18,8,1001
26319142,1/1/2011,12/31/2012,-18,8,81102000
26319143,1/1/2011,12/31/2012,-20,0,0
26319144,1/1/2011,12/31/2012,-20,0,0
26319145,1/1/2011,12/31/2012,0,0,0
26319160,1/1/2011,12/31/2012,-20,0,0
26319161,1/1/2011,12/31/2012,-20,0,0
26319162,1/1/2011,12/31/2012,-20,0,0
26319163,1/1/2011,12/31/2012,-20,0,0
26319164,1/1/2011,12/31/2012,-20,0,0
26319170,1/1/2011,12/31/2012,-60.5,0,0
26319180,1/1/2011,12/31/2012,0,0,0
26321110,1/1/2011,12/31/2012,-20,0,0
27111000,1/1/2011,12/31/2012,-7.4,0,0
27111050,1/1/2011,12/31/2012,0,0,0
27111100,1/1/2011,12/31/2012,0,0,0
27111200,1/1/2011,12/31/2012,-20,0,0
27111300,1/1/2011,12/31/2012,-13,0,0
27111310,1/1/2011,12/31/2012,-13,0,0
27111400,1/1/2011,12/31/2012,-10,0,0
27111410,1/1/2011,12/31/2012,-5,0,0
27111420,1/1/2011,12/31/2012,0,0,0
27111430,1/1/2011,12/31/2012,0,0,0
27111440,1/1/2011,12/31/2012,0,0,0
27111500,1/1/2011,12/31/2012,-10,0,0
27112000,1/1/2011,12/31/2012,-13,0,0
27112010,1/1/2011,12/31/2012,-13,0,0
27113000,1/1/2011,12/31/2012,-6.6,0,0
27113100,1/1/2011,12/31/2012,-8.2,0,0
27113200,1/1/2011,12/31/2012,-10,0,0
27113300,1/1/2011,12/31/2012,-10,-3.6,4001
27114000,1/1/2011,12/31/2012,0,0,0
27115000,1/1/2011,12/31/2012,-5,0,0
27115100,1/1/2011,12/31/2012,-4,0,0
27116100,1/1/2011,12/31/2012,-5,0,0
27116200,1/1/2011,12/31/2012,4,0,0
27116300,1/1/2011,12/31/2012,-5,0,0
27116350,1/1/2011,12/31/2012,-10,0,0
27116400,1/1/2011,12/31/2012,0,0,0
27118110,1/1/2011,12/31/2012,-16.9,0,0
27118120,1/1/2011,12/31/2012,-21.2,0,0
27118130,1/1/2011,12/31/2012,-24.9,0,0
27118140,1/1/2011,12/31/2012,0.4,-1,4001
27118180,1/1/2011,12/31/2012,-47.1,0,0
27120020,1/1/2011,12/31/2012,0,0,0
27120030,1/1/2011,12/31/2012,-4,0,0
27120060,1/1/2011,12/31/2012,-5,0,0
27120080,1/1/2011,12/31/2012,-5.8,0,0
27120090,1/1/2011,12/31/2012,0,0,0
27120100,1/1/2011,12/31/2012,-20,0,0
27120110,1/1/2011,12/31/2012,0,0,0
27120120,1/1/2011,12/31/2012,-10,0,0
27120130,1/1/2011,12/31/2012,-13,0,0
27120150,1/1/2011,12/31/2012,-5,0,0
27120160,1/1/2011,12/31/2012,-5,0,0
27120210,1/1/2011,12/31/2012,0,0,0
27120250,1/1/2011,12/31/2012,0,0,0
27121000,1/1/2011,12/31/2012,-5,0,0
27121010,1/1/2011,12/31/2012,-16.7,0,0
27121410,1/1/2011,12/31/2012,-10,0,0
27130010,1/1/2011,12/31/2012,0,0,0
27130040,1/1/2011,12/31/2012,0,0,0
27130050,1/1/2011,12/31/2012,-10,0,0
27130100,1/1/2011,12/31/2012,-5,0,0
27133010,1/1/2011,12/31/2012,-21.4,0,0
27135010,1/1/2011,12/31/2012,0,0,0
27135020,1/1/2011,12/31/2012,0,0,0
27135030,1/1/2011,12/31/2012,-12,0,0
27135040,1/1/2011,12/31/2012,0,0,0
27135050,1/1/2011,12/31/2012,-10,0,0
27135110,1/1/2011,12/31/2012,-10,0,0
27135150,1/1/2011,12/31/2012,0,0,0
27136050,1/1/2011,12/31/2012,0,0,0
27136080,1/1/2011,12/31/2012,0,0,0
27136100,1/1/2011,12/31/2012,-10,0,0
27141000,1/1/2011,12/31/2012,-11,0,0
27141030,1/1/2011,12/31/2012,0,0,0
27141050,1/1/2011,12/31/2012,-10,0,0
27141500,1/1/2011,12/31/2012,-10,0,0
27142000,1/1/2011,12/31/2012,0,0,0
27142100,1/1/2011,12/31/2012,-10,0,0
27142200,1/1/2011,12/31/2012,0,0,0
27143000,1/1/2011,12/31/2012,-6.6,0,0
27144000,1/1/2011,12/31/2012,0,0,0
27145000,1/1/2011,12/31/2012,-4,0,0
27146000,1/1/2011,12/31/2012,-4,0,0
27146010,1/1/2011,12/31/2012,-4,0,0
27146050,1/1/2011,12/31/2012,0,0,0
27146100,1/1/2011,12/31/2012,0,0,0
27146110,1/1/2011,12/31/2012,0,0,0
27146150,1/1/2011,12/31/2012,-5,0,0
27146160,1/1/2011,12/31/2012,0,0,0
27146200,1/1/2011,12/31/2012,0,0,0
27146250,1/1/2011,12/31/2012,0,0,0
27146300,1/1/2011,12/31/2012,-10,0,0
27146350,1/1/2011,12/31/2012,0,0,0
27146360,1/1/2011,12/31/2012,0,0,0
27146400,1/1/2011,12/31/2012,0,0,0
27148010,1/1/2011,12/31/2012,-20,0,0
27150010,1/1/2011,12/31/2012,0,0,0
27150020,1/1/2011,12/31/2012,-5,0,0
27150030,1/1/2011,12/31/2012,-9.6,0,0
27150050,1/1/2011,12/31/2012,-4,0,0
27150060,1/1/2011,12/31/2012,-20,0,0
27150070,1/1/2011,12/31/2012,0,0,0
27150100,1/1/2011,12/31/2012,-5,0,0
27150110,1/1/2011,12/31/2012,0,0,0
27150120,1/1/2011,12/31/2012,0,0,0
27150130,1/1/2011,12/31/2012,-20,0,0
27150140,1/1/2011,12/31/2012,-5,0,0
27150160,1/1/2011,12/31/2012,-20,0,0
27150170,1/1/2011,12/31/2012,-5,0,0
27150190,1/1/2011,12/31/2012,-20,0,0
27150200,1/1/2011,12/31/2012,0,0,0
27150210,1/1/2011,12/31/2012,0,0,0
27150230,1/1/2011,12/31/2012,0,0,0
27150250,1/1/2011,12/31/2012,0,0,0
27150310,1/1/2011,12/31/2012,-20,0,0
27150320,1/1/2011,12/31/2012,-5,0,0
27150330,1/1/2011,12/31/2012,-20,0,0
27150350,1/1/2011,12/31/2012,0,0,0
27150370,1/1/2011,12/31/2012,0,0,0
27150410,1/1/2011,12/31/2012,-4,0,0
27150510,1/1/2011,12/31/2012,0,0,0
27151030,1/1/2011,12/31/2012,0,0,0
27151040,1/1/2011,12/31/2012,-10.6,0,0
27151050,1/1/2011,12/31/2012,-21.3,0,0
27151070,1/1/2011,12/31/2012,-28.5,0,0
27160010,1/1/2011,12/31/2012,-4,0,0
27160100,1/1/2011,12/31/2012,0,0,0
27161010,1/1/2011,12/31/2012,-30.6,0,0
27162010,1/1/2011,12/31/2012,0,0,0
27162050,1/1/2011,12/31/2012,0,0,0
27162060,1/1/2011,12/31/2012,0,0,0
27162500,1/1/2011,12/31/2012,-10,0,0
27163010,1/1/2011,12/31/2012,0,0,0
27211000,1/1/2011,12/31/2012,0,0,0
27211100,1/1/2011,12/31/2012,-8.3,0,0
27211110,1/1/2011,12/31/2012,-13,0,0
27211150,1/1/2011,12/31/2012,-13,0,0
27211190,1/1/2011,12/31/2012,-8,0,0
27211200,1/1/2011,12/31/2012,-8.3,0,0
27211300,1/1/2011,12/31/2012,-15,0,0
27211400,1/1/2011,12/31/2012,0,0,0
27211500,1/1/2011,12/31/2012,-10,0,0
27211550,1/1/2011,12/31/2012,-10,0,0
